"","from_id","to_id","travel_time_p50"
"213","42017100207","CityHall",121
"214","42017100208","CityHall",119
"215","42017100211","CityHall",119
"216","42017100600","CityHall",173
"217","42017100403","CityHall",173
"218","42091201302","CityHall",129
"219","42091201607","CityHall",100
"220","42091200308","CityHall",103
"221","42091200401","CityHall",90
"222","42091203902","CityHall",132
"223","42091206400","CityHall",150
"224","42045403901","CityHall",103
"225","42045404700","CityHall",113
"226","42045410601","CityHall",93
"227","42045404004","CityHall",123
"228","42045406700","CityHall",150
"229","42045405300","CityHall",123
"230","42045403401","CityHall",123
"231","42045402800","CityHall",123
"232","42045404103","CityHall",95
"233","42045408800","CityHall",86
"234","42045408700","CityHall",90
"235","42045402100","CityHall",53
"236","42045407901","CityHall",144
"237","42045407401","CityHall",102
"238","42045408103","CityHall",96
"239","42045404003","CityHall",143
"240","42045400401","CityHall",56
"241","42045404600","CityHall",108
"242","42101002500","CityHall",37
"243","42101003002","CityHall",34
"244","42101003600","CityHall",45
"245","42101004202","CityHall",39
"246","42101006000","CityHall",64
"247","42101007000","CityHall",36
"248","42101008101","CityHall",41
"249","42101008500","CityHall",35
"250","42101009400","CityHall",31
"251","42101009801","CityHall",54
"252","42101010200","CityHall",33
"253","42101010700","CityHall",38
"254","42101011200","CityHall",38
"255","42101011400","CityHall",54
"256","42101011800","CityHall",54
"257","42101013402","CityHall",33
"258","42101013800","CityHall",44
"259","42101014600","CityHall",32
"260","42101016100","CityHall",41
"261","42101016902","CityHall",46
"262","42101017100","CityHall",46
"263","42101038200","CityHall",71
"264","42101019200","CityHall",55
"265","42101020102","CityHall",37
"266","42101020900","CityHall",46
"267","42101038400","CityHall",100
"268","42101023800","CityHall",60
"269","42101024900","CityHall",67
"270","42101025300","CityHall",60
"271","42101034801","CityHall",89
"272","42101026600","CityHall",72
"273","42101027500","CityHall",58
"274","42101028000","CityHall",58
"275","42101029000","CityHall",60
"276","42101029900","CityHall",64
"277","42101030800","CityHall",71
"278","42101031102","CityHall",74
"279","42101032500","CityHall",78
"280","42101033000","CityHall",86
"281","42101033701","CityHall",68
"282","42101033800","CityHall",84
"283","42101034701","CityHall",101
"284","42101035200","CityHall",97
"285","42101036100","CityHall",92
"286","42101036400","CityHall",91
"287","42101001600","CityHall",38
"288","42101980500","CityHall",50
"289","42101980100","CityHall",70
"290","42101980600","CityHall",36
"291","42101023100","CityHall",80
"292","42101011700","CityHall",47
"293","42101025800","CityHall",87
"294","42101001102","CityHall",35
"295","42101038100","CityHall",95
"296","42091206201","CityHall",174
"297","42045402300","CityHall",48
"298","42091205811","CityHall",114
"299","42101989300","CityHall",55
"300","42101980002","CityHall",59
"301","42101012501","CityHall",35
"302","42017100213","CityHall",119
"303","42045410306","CityHall",138
"304","42017100103","CityHall",99
"305","42017104701","CityHall",158
"306","42017101603","CityHall",144
"307","42017100811","CityHall",173
"308","42017100304","CityHall",173
"309","42091202100","CityHall",74
"310","42091200901","CityHall",154
"311","42091203303","CityHall",109
"312","42091200903","CityHall",131
"313","42091200502","CityHall",102
"314","42091202603","CityHall",88
"315","42091206300","CityHall",150
"316","42091202201","CityHall",74
"317","42091205503","CityHall",96
"318","42091205300","CityHall",95
"319","42045406902","CityHall",172
"320","42045407805","CityHall",100
"321","42045401401","CityHall",84
"322","42045406300","CityHall",132
"323","42045405000","CityHall",120
"324","42045404800","CityHall",103
"325","42045406202","CityHall",130
"326","42045409100","CityHall",91
"327","42045402700","CityHall",79
"328","42045409602","CityHall",90
"329","42045407502","CityHall",92
"330","42045406100","CityHall",132
"331","42045403601","CityHall",103
"332","42045403501","CityHall",103
"333","42045410800","CityHall",144
"334","42045401900","CityHall",84
"335","42045401402","CityHall",84
"336","42045403402","CityHall",123
"337","42045401302","CityHall",84
"338","42045400600","CityHall",58
"339","42045400402","CityHall",54
"340","42045408300","CityHall",90
"341","42045407201","CityHall",108
"342","42045407902","CityHall",150
"343","42101030600","CityHall",65
"344","42101030700","CityHall",66
"345","42101031101","CityHall",75
"346","42101031300","CityHall",61
"347","42101031600","CityHall",62
"348","42101031700","CityHall",59
"349","42101032300","CityHall",65
"350","42101032600","CityHall",77
"351","42101033101","CityHall",82
"352","42101033600","CityHall",79
"353","42101035302","CityHall",96
"354","42101036301","CityHall",89
"355","42101003800","CityHall",30
"356","42101008302","CityHall",40
"357","42101000600","CityHall",24
"358","42101001400","CityHall",38
"359","42101001900","CityHall",39
"360","42101002300","CityHall",31
"361","42101002400","CityHall",30
"362","42101002900","CityHall",25
"363","42101003001","CityHall",30
"364","42101003300","CityHall",39
"365","42101003902","CityHall",29
"366","42101036201","CityHall",94
"367","42101004002","CityHall",32
"368","42101035701","CityHall",97
"369","42101037200","CityHall",37
"370","42101005500","CityHall",67
"371","42101006500","CityHall",49
"372","42101007101","CityHall",35
"373","42101007102","CityHall",48
"374","42101008000","CityHall",34
"375","42101008102","CityHall",46
"376","42101017601","CityHall",53
"377","42101008400","CityHall",38
"378","42101009100","CityHall",28
"379","42101009300","CityHall",35
"380","42101010000","CityHall",62
"381","42101010100","CityHall",53
"382","42101014400","CityHall",37
"383","42101015101","CityHall",49
"384","42101015300","CityHall",43
"385","42101015800","CityHall",46
"386","42101016701","CityHall",46
"387","42101017201","CityHall",51
"388","42091206004","CityHall",150
"389","42101017900","CityHall",52
"390","42101018002","CityHall",62
"391","42101037900","CityHall",75
"392","42101019000","CityHall",68
"393","42101019100","CityHall",67
"394","42101019800","CityHall",52
"395","42101020200","CityHall",43
"396","42101020500","CityHall",63
"397","42101021000","CityHall",44
"398","42101021600","CityHall",74
"399","42101021800","CityHall",71
"400","42101038500","CityHall",82
"401","42101023600","CityHall",66
"402","42101026301","CityHall",76
"403","42101024500","CityHall",61
"404","42101024600","CityHall",59
"405","42101038900","CityHall",67
"406","42101026000","CityHall",74
"407","42101026100","CityHall",85
"408","42101026500","CityHall",72
"409","42101027300","CityHall",47
"410","42101027401","CityHall",53
"411","42101027901","CityHall",59
"412","42101027902","CityHall",51
"413","42101028700","CityHall",52
"414","42101029100","CityHall",87
"415","42101029200","CityHall",74
"416","42101030000","CityHall",58
"417","42101010300","CityHall",38
"418","42101037500","CityHall",75
"419","42101036000","CityHall",101
"420","42101002000","CityHall",45
"421","42101014100","CityHall",43
"422","42101017400","CityHall",42
"423","42101024000","CityHall",47
"424","42101002702","CityHall",39
"425","42101038000","CityHall",69
"426","42045980000","CityHall",123
"427","42101016001","CityHall",56
"428","42101004104","CityHall",35
"429","42101001204","CityHall",28
"430","42101036902","CityHall",29
"431","42101020701","CityHall",70
"432","42101000403","CityHall",14
"433","42101000806","CityHall",17
"434","42101980003","CityHall",36
"435","42101980701","CityHall",98
"436","42091200103","CityHall",138
"437","42017104702","CityHall",158
"438","42017100201","CityHall",117
"439","42017100401","CityHall",173
"440","42045406402","CityHall",128
"441","42101980903","CityHall",56
"442","42091202301","CityHall",74
"443","42091201800","CityHall",70
"444","42091201411","CityHall",130
"445","42091200602","CityHall",148
"446","42091201606","CityHall",88
"447","42091204104","CityHall",90
"448","42091205402","CityHall",84
"449","42091980300","CityHall",114
"450","42101036600","CityHall",50
"451","42101008601","CityHall",36
"452","42101980400","CityHall",95
"453","42101033200","CityHall",89
"454","42101008301","CityHall",52
"455","42101009200","CityHall",55
"456","42101011900","CityHall",59
"457","42101012204","CityHall",56
"458","42101015200","CityHall",45
"459","42101018400","CityHall",85
"460","42101019900","CityHall",53
"461","42101038800","CityHall",80
"462","42101024700","CityHall",46
"463","42101027800","CityHall",46
